,City_ID,city,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
336,1045114,Inhambane,17,MZ,1603843777,89,-23.86,35.38,72.03,7.67
337,1503037,Kodinsk,100,RU,1603844070,97,58.69,99.18,26.71,8.25
338,6145890,Shelburne,90,CA,1603844070,100,44.08,-80.2,37.99,2.24
339,3614835,Barra Patuca,92,HN,1603844070,81,15.8,-84.28,81.07,9.73
340,3392126,Pilar,40,BR,1603844071,83,-9.6,-35.96,77.0,6.93
341,777073,Vadsø,90,NO,1603844071,100,70.07,29.75,35.6,8.05
342,2206895,Greymouth,98,NZ,1603844071,69,-42.47,171.2,57.43,6.33
343,5418104,Cortez,1,US,1603844071,28,37.35,-108.59,46.4,9.17
344,5983720,Iqaluit,90,CA,1603844071,73,63.75,-68.51,19.4,3.36
345,1006984,East London,35,ZA,1603844072,80,-33.02,27.91,68.79,16.64
346,4174715,Tallahassee,20,US,1603843933,88,30.44,-84.28,78.8,3.36
347,3906466,Riberalta,75,BO,1603844072,100,-10.98,-66.1,73.4,1.07
348,6137462,Saint-Augustin,82,CA,1603844072,90,51.23,-58.65,31.24,3.87
349,5600685,Meridian,1,US,1603844021,33,43.61,-116.39,57.2,6.93
350,3430443,Necochea,56,AR,1603844073,79,-38.55,-58.74,57.99,8.01
351,5295143,Fortuna Foothills,1,US,1603844073,6,32.66,-114.41,71.6,6.93
352,2511180,Santa Cruz de La Palma,90,ES,1603844074,68,28.68,-17.76,69.8,10.29
353,3939761,Hualmay,87,PE,1603843835,85,-11.1,-77.61,63.77,6.96
354,6050066,La Ronge,90,CA,1603844074,92,55.1,-105.28,26.6,9.17
355,1805733,Jinchang,95,CN,1603844074,77,38.5,102.17,37.99,3.94
356,613988,Khashuri,71,GE,1603844075,57,41.99,43.6,53.62,7.65
357,6148373,Sioux Lookout,90,CA,1603844075,86,50.1,-91.92,26.6,13.87
358,2123814,Leningradskiy,7,RU,1603844075,90,69.38,178.42,19.24,18.48
359,2454955,Kolokani,87,ML,1603844075,19,13.57,-8.03,75.61,1.95
360,3836873,San Miguel de Tucumán,0,AR,1603843996,29,-26.82,-65.22,87.8,16.11
361,1704644,Mabay,100,PH,1603844076,74,6.06,124.47,80.35,5.84
362,1786855,Yatou,51,CN,1603844076,46,37.15,122.38,57.34,10.89
363,611219,Vani,0,GE,1603844076,49,42.08,42.52,68.0,31.09
364,2120769,Talaya,0,RU,1603843928,86,61.38,152.75,17.6,2.55
365,1040652,Maputo,40,MZ,1603844077,88,-25.97,32.59,75.2,5.82
366,3671450,Inírida,98,CO,1603843794,93,3.87,-67.92,77.38,3.56
367,3416888,Grindavik,0,IS,1603843948,56,63.84,-22.43,41.0,24.16
368,3520994,Puerto Escondido,90,MX,1603843912,69,15.85,-97.07,78.8,3.36
369,477940,Ust-Tsilma,100,RU,1603844078,96,65.44,52.15,36.59,6.29
370,2181133,Pareora,85,NZ,1603844078,55,-44.49,171.21,61.0,5.99
371,3663475,Maraã,100,BR,1603844078,95,-1.83,-65.37,76.26,1.97
372,934479,Grand Gaube,0,MU,1603844078,80,-20.01,57.66,70.0,1.99
373,3445764,Unaí,71,BR,1603844079,73,-16.36,-46.91,77.14,3.71
374,3932502,Perené,90,PE,1603844079,74,-10.95,-75.23,75.15,1.07
375,2260401,Djambala,100,CG,1603844079,98,-2.54,14.75,69.1,3.8
376,3662489,Santa Isabel Rio Negro,100,BR,1603844079,87,-0.41,-65.02,78.17,2.89
377,307864,Kilis,0,TR,1603844079,36,36.72,37.12,60.8,1.12
378,1811542,Fangshan,100,CN,1603844080,35,39.7,115.99,55.99,0.96
379,2527087,Tiznit Province,3,MA,1603844080,63,29.58,-9.5,61.88,0.6
380,1529484,Kumul,0,CN,1603843820,52,42.8,93.45,42.89,7.94
381,1632694,Pangkalanbuun,100,ID,1603844080,89,-2.68,111.62,77.77,1.41
382,3887344,Illapel,100,CL,1603844080,59,-31.63,-71.17,56.48,4.09
383,2521582,Arona,20,ES,1603844081,60,28.1,-16.68,72.0,11.41
384,1242110,Kalmunai,44,LK,1603844081,83,7.42,81.82,78.39,6.85
385,3980230,Viesca,40,MX,1603844081,11,25.35,-102.8,95.0,13.09
386,3995154,Nadadores,45,MX,1603844081,45,27.05,-101.6,55.17,8.68
387,2018553,Ol'ga,80,RU,1603844082,74,43.74,135.29,46.13,2.66
388,2349431,Sabla,14,NG,1603844082,18,12.75,4.71,77.34,4.74
389,2067089,Maningrida,67,AU,1603844082,52,-12.07,134.27,88.79,3.06
390,3423146,Ilulissat,60,GL,1603844082,90,69.22,-51.1,6.82,3.04
391,656820,Iisalmi,100,FI,1603844082,93,63.56,27.19,48.2,2.24
392,1517323,Zhanakorgan,4,KZ,1603844083,85,43.91,67.25,29.46,5.28
393,64814,Bandarbeyla,34,SO,1603844083,81,9.49,50.81,74.91,3.4
394,5882953,Aklavik,90,CA,1603844083,85,68.22,-135.01,12.2,4.07
395,1259385,Port Blair,85,IN,1603843834,79,11.67,92.75,79.57,3.13
396,702486,Liubar,24,UA,1603844084,92,49.92,27.76,49.98,6.46
397,3440777,Rocha,100,UY,1603844084,88,-34.48,-54.33,57.83,10.94
398,1733432,Kota Kinabalu,20,MY,1603843927,78,5.97,116.07,77.0,5.82
399,1635882,Mataram,99,ID,1603844084,74,-8.58,116.12,81.1,7.67
400,5962442,Goderich,100,CA,1603843922,78,43.75,-81.72,43.0,10.78
401,4863349,Keokuk,90,US,1603844085,64,40.4,-91.38,39.0,3.29
402,3374210,São Filipe,100,CV,1603844085,72,14.9,-24.5,81.0,5.12
403,4838652,Milford,75,US,1603843957,54,41.22,-73.06,55.4,8.05
404,2158767,Mareeba,20,AU,1603843865,58,-17.0,145.43,84.2,9.17
405,1328421,Pathein,19,MM,1603844086,91,16.78,94.73,74.88,2.89
406,2963370,Killarney,84,IE,1603844086,82,52.05,-9.52,43.93,11.39
407,2129324,Makubetsu,75,JP,1603844086,81,45.37,141.82,48.2,9.17
408,2077895,Alice Springs,0,AU,1603844080,14,-23.7,133.88,75.2,6.93
409,3388437,São José do Campestre,40,BR,1603844086,78,-6.32,-35.71,78.8,6.93
410,1730622,Anito,22,PH,1603843957,70,12.45,125.29,84.47,1.39
411,5975004,High Level,90,CA,1603844087,100,58.52,-117.14,28.4,5.82
412,1260206,Pāsighāt,0,IN,1603843804,65,28.07,95.33,68.31,3.44
413,157429,Kilindoni,3,TZ,1603844087,83,-7.91,39.67,78.06,10.09
414,1800498,Mingshui,94,CN,1603844087,67,36.72,117.5,57.99,3.15
415,594693,Šilalė,99,LT,1603844088,91,55.49,22.18,47.7,8.16
416,1079048,Ambovombe,5,MG,1603844088,89,-25.17,46.08,70.25,13.62
417,498295,Savinka,3,RU,1603844088,88,50.08,47.1,32.52,7.31
418,1519924,Kushmurun,100,KZ,1603844088,95,52.45,64.63,26.08,17.92
419,3421982,Maniitsoq,9,GL,1603844089,87,65.42,-52.9,20.77,7.07
420,1507390,Dikson,100,RU,1603844089,95,73.51,80.55,6.04,17.29
421,172515,Abu Samrah,58,SY,1603844089,21,35.3,37.18,71.6,3.58
422,3870243,Taltal,16,CL,1603843820,75,-25.4,-70.48,58.51,4.74
423,2097418,Finschhafen,75,PG,1603843846,66,-6.6,147.87,85.24,7.81
424,3992967,Peñón Blanco,0,MX,1603844090,34,24.79,-104.04,71.33,16.98
425,4047434,Russell,90,US,1603844090,94,32.35,-85.2,73.4,6.93
426,2027316,Ayan,99,RU,1603844090,91,56.45,138.17,33.98,9.95
427,3981432,Todos Santos,40,MX,1603844090,52,23.45,-110.22,82.0,8.01
428,605155,Kiruna,90,SE,1603844091,100,67.86,20.23,24.8,3.36
429,3698359,Chicama,69,PE,1603844091,79,-7.84,-79.15,65.26,5.44
430,1485286,Zelenoborsk,97,RU,1603844092,97,61.47,64.03,21.99,4.29
431,3932145,Pisco,0,PE,1603844092,77,-13.7,-76.22,64.4,19.46
432,3468553,Cacequi,0,BR,1603844092,70,-29.88,-54.83,59.29,5.08
433,1337605,Mahibadhoo,83,MV,1603843850,77,3.78,72.97,82.29,11.16
434,3661944,Tefé,90,BR,1603844093,83,-3.35,-64.71,77.0,6.93
435,2028164,Deputatsky,64,RU,1603844093,93,69.3,139.9,0.19,5.7
436,2239862,Malanje,100,AO,1603844093,99,-9.54,16.34,65.8,5.14
437,141736,Bam,0,IR,1603844093,28,29.11,58.36,60.08,9.8
438,4032420,Neiafu,26,TO,1603844093,78,-18.65,-173.98,76.1,20.36
439,1687894,Santa Rosa,40,PH,1603844094,78,14.31,121.11,84.99,3.36
440,863061,Usinsk,100,RU,1603844094,98,65.99,57.53,28.98,15.17
441,1625929,Sungai Penuh,92,ID,1603844094,82,-2.08,101.38,66.51,1.19
442,1272864,Dhārchula,0,IN,1603844095,39,29.85,80.53,51.64,4.54
443,3622537,Parrita,75,CR,1603844095,94,9.52,-84.32,71.6,4.7
444,1272856,Dharmadam,11,IN,1603844095,79,11.78,75.43,75.31,4.63
445,2093685,Kokopo,23,PG,1603843807,62,-4.35,152.26,85.91,6.78
446,2032201,Bulgan,1,MN,1603844096,78,48.81,103.53,32.13,2.13
447,1812256,Dongsheng,100,CN,1603844096,60,39.82,109.98,36.21,3.91
448,292968,Abu Dhabi,0,AE,1603843867,65,24.47,54.37,77.0,4.7
449,566456,Dergachi,6,RU,1603844096,92,51.23,48.77,30.99,3.65
450,1039854,Matola,40,MZ,1603844096,88,-25.96,32.46,75.2,5.82
451,2990473,Arrondissement de Nevers,100,FR,1603844097,93,46.92,3.33,54.0,4.0
452,4430400,Horn Lake,90,US,1603844097,77,34.96,-90.03,60.8,10.29
453,1529102,Ürümqi,0,CN,1603844097,51,43.8,87.6,37.4,4.47
454,4946620,Palmer,100,US,1603844097,88,42.16,-72.33,50.0,2.35
455,2128975,Nemuro,75,JP,1603844098,76,43.32,145.57,50.0,2.24
456,2523082,Syracuse,0,IT,1603844070,67,37.09,15.28,60.01,10.29
457,110690,Faya,0,SA,1603843817,26,18.39,42.45,55.4,5.12
458,3380290,Sinnamary,20,GF,1603844098,80,5.38,-52.95,80.38,10.45
459,2629833,Husavik,90,IS,1603844099,64,66.04,-17.34,37.4,8.05
460,1502073,Krasnosel'kup,0,RU,1603844099,88,65.7,82.47,-1.44,15.26
461,102651,Şabyā,0,SA,1603844099,62,17.15,42.63,84.2,5.82
462,1802618,Longhua,31,CN,1603844099,63,23.61,114.19,72.19,3.22
463,201521,Ruhengeri,87,RW,1603844100,85,-1.5,29.64,59.43,0.94
464,1525376,Bestöbe,72,KZ,1603844100,95,52.5,73.1,29.43,20.94
465,3174050,Province of Mantua,0,IT,1603844100,93,45.17,10.78,46.99,4.7
466,2510573,Teguise,75,ES,1603844100,73,29.06,-13.56,69.8,10.29
467,1292037,Thayetmyo,70,MM,1603844101,94,19.32,95.18,74.95,1.88
468,1252795,Yanam,74,IN,1603844101,69,16.73,82.22,75.92,3.47
469,5972762,Hay River,75,CA,1603844101,85,60.82,-115.8,23.0,6.93
470,3414079,Olafsvik,96,IS,1603844102,71,64.89,-23.71,39.11,17.98
471,366444,Tambura,100,SS,1603844102,92,5.6,27.47,69.08,2.08
472,1525988,Ayagoz,82,KZ,1603843957,70,47.97,80.44,34.23,17.34
473,1250161,Batticaloa,21,LK,1603844104,81,7.71,81.69,78.8,5.73
474,5991888,Killam,100,CA,1603844103,70,52.78,-111.85,43.0,7.0
475,2960935,County Wicklow,40,IE,1603844105,81,53.0,-6.42,46.0,21.92
476,286245,Sur,0,OM,1603844106,60,22.57,59.53,71.28,3.89
477,1512101,Agirish,99,RU,1603843926,98,61.92,63.02,22.33,5.53
478,700607,Murovane,0,UA,1603844106,83,49.52,22.94,46.99,8.99
479,315367,Erzurum Province,0,TR,1603843812,69,40.0,41.5,33.8,1.36
480,3388847,São Félix do Xingu,83,BR,1603844107,75,-6.64,-51.99,77.38,1.79
481,1255647,Srikakulam,58,IN,1603844107,69,18.3,83.9,72.84,5.17
482,1002145,George,0,ZA,1603844107,87,-33.96,22.46,57.2,4.7
483,1258269,Rāzole,70,IN,1603844107,80,16.48,81.83,73.33,3.8
484,2219235,Ubari,0,LY,1603844108,26,26.59,12.78,67.64,7.96
485,3357247,Gobabis,89,NA,1603844108,39,-22.45,18.97,71.76,6.64
486,2644037,Llangefni,30,GB,1603844006,81,53.26,-4.31,52.0,17.22
487,4907131,Rantoul,90,US,1603844109,100,40.31,-88.16,39.2,4.21
488,2514334,Madridejos,61,ES,1603844109,86,39.47,-3.53,48.0,2.66
489,2059470,Victor Harbor,0,AU,1603844109,78,-35.57,138.62,61.0,1.99
490,3448533,São Marcos,75,BR,1603844110,87,-28.97,-51.07,57.2,6.93
491,3835869,Santiago del Estero,0,AR,1603844110,31,-27.8,-64.26,80.91,10.83
492,1731248,Alugan,36,PH,1603843974,72,12.22,125.48,83.32,2.35
493,1637001,Luwuk,98,ID,1603843848,61,-0.95,122.79,84.36,3.6
494,1510421,Belozërskoye,71,RU,1603844111,94,55.82,65.58,23.36,12.17
495,2742765,Areosa,75,PT,1603844111,100,41.72,-8.86,63.0,2.24
496,1491977,Shumskiy,93,RU,1603844111,86,54.83,99.13,33.55,5.84
497,630166,Berëzovka,96,BY,1603844111,88,53.72,25.5,52.72,11.03
498,2071860,Esperance,66,AU,1603844112,100,-33.87,121.9,62.6,10.29
499,3356832,Henties Bay,59,NA,1603843841,87,-22.12,14.28,59.0,1.01
500,6164499,The Pas,90,CA,1603844112,79,53.83,-101.25,28.4,3.36
501,3991350,Puerto Palomas,90,MX,1603844113,100,31.77,-107.62,30.2,8.05
502,88834,Tūkrah,53,LY,1603843931,58,32.53,20.58,72.55,12.62
503,2021031,Kyren,30,RU,1603844113,85,51.68,102.14,32.65,2.71
504,4787534,Sterling,90,US,1603844113,82,39.01,-77.43,61.0,4.7
505,610298,Beyneu,0,KZ,1603844114,90,45.32,55.2,28.15,4.85
506,4470244,Havelock,40,US,1603844115,88,34.88,-76.9,68.0,5.82
507,4005870,General Cepeda,40,MX,1603844115,53,25.38,-101.45,71.6,5.82
508,6690296,Saint-Joseph,0,RE,1603843846,64,-21.37,55.62,71.6,3.36
509,3393692,Itarema,74,BR,1603843939,81,-2.92,-39.92,78.35,12.86
510,3838859,Río Gallegos,75,AR,1603843882,29,-51.62,-69.22,51.8,10.29
511,1257551,Samāstipur,0,IN,1603844079,48,25.85,85.78,68.34,1.81
512,1529660,Aksu,48,CN,1603844116,58,41.12,80.26,41.4,2.42
513,4013679,Coahuayana Viejo,75,MX,1603844117,78,18.73,-103.68,80.6,11.41
514,538061,Kuybyshevo,40,RU,1603844117,59,47.81,38.91,49.32,14.67
515,2377450,Nouakchott,5,MR,1603843821,13,18.09,-15.98,80.6,4.7
516,3513563,Kralendijk,26,BQ,1603843919,77,12.15,-68.27,83.34,19.1
517,2276492,Harper,38,LR,1603844118,88,4.38,-7.72,77.9,9.17
518,491019,Sol'-Iletsk,14,RU,1603844118,92,51.16,54.99,29.59,5.77
519,1267390,Kavaratti,89,IN,1603844119,75,10.57,72.64,81.46,6.69
520,609906,Fort-Shevchenko,0,KZ,1603843944,59,44.51,50.26,43.18,19.04
521,2328617,Numan,29,NG,1603844120,35,9.47,12.03,76.3,0.49
522,2377457,Nouadhibou,100,MR,1603844121,60,20.93,-17.03,75.2,18.34
523,2729907,Longyearbyen,75,SJ,1603843837,94,78.22,15.64,32.0,4.7
524,1489853,Tazovsky,0,RU,1603844122,89,67.47,78.7,-3.73,7.9
525,2412408,Nioro,0,GM,1603844122,60,13.35,-15.75,76.57,3.49
526,610529,Atyrau,0,KZ,1603843839,68,47.12,51.88,26.6,8.95
527,4260977,Marion,90,US,1603844123,93,39.77,-86.16,46.0,4.7
528,2021644,Kraskino,1,RU,1603844123,52,42.71,130.78,46.04,16.31
529,2127202,Anadyr,40,RU,1603844504,85,64.75,177.48,17.6,4.47
530,2331447,Maiduguri,6,NG,1603844124,19,11.85,13.16,77.45,6.73
531,3461425,Ilhabela,53,BR,1603843989,84,-23.78,-45.36,72.86,7.43
532,5969025,Haines Junction,48,CA,1603843851,93,60.75,-137.51,30.79,2.62
533,2191562,Dunedin,0,NZ,1603844125,67,-45.87,170.5,53.01,21.99
534,1268344,Kalmeshwar,20,IN,1603844125,82,21.23,78.9,66.2,2.59
535,3456164,Nova Granada,20,BR,1603844126,44,-20.53,-49.31,78.8,3.36
536,1634614,Nabire,100,ID,1603844126,84,-3.37,135.48,77.58,3.44
537,2079582,Alyangula,81,AU,1603843909,62,-13.85,136.42,87.8,4.7
538,1644605,Galesong,20,ID,1603844127,88,-5.32,119.37,78.8,2.24
539,2122605,Okhotsk,1,RU,1603844127,82,59.38,143.3,29.62,7.83
540,1861285,Itoigawa,94,JP,1603844128,92,37.03,137.85,51.01,0.98
541,3405051,Borba,95,BR,1603844128,95,-4.39,-59.59,74.79,1.54
542,525426,Sobolevo,11,RU,1603844129,85,54.43,31.9,43.48,9.64
543,72181,Marzuq,88,YE,1603844129,30,14.4,46.47,59.65,3.11
544,5411479,Alamosa,90,US,1603844129,79,37.47,-105.87,26.6,5.82
545,1337610,Thinadhoo,68,MV,1603844130,68,0.53,72.93,83.3,10.22
546,74185,Jiblah,20,YE,1603844131,41,13.92,44.15,55.2,3.13
547,338345,Edd,0,ER,1603844131,43,13.93,41.69,81.86,14.25
548,3445418,Vazante,50,BR,1603844115,69,-17.99,-46.91,76.53,4.27
549,2635442,Troon,40,GB,1603844131,81,55.54,-4.66,48.0,10.29
550,5849297,Kīhei,40,US,1603844132,62,20.79,-156.47,86.0,9.17
551,2036713,Huanren,0,CN,1603844133,61,41.26,125.37,41.86,2.73
552,1733874,Beaufort,20,MY,1603844133,94,5.35,115.75,77.0,2.06
553,3837213,San Juan,37,AR,1603844134,21,-31.54,-68.54,74.57,19.19
554,676087,Hoghiz,91,RO,1603844134,91,45.98,25.3,42.01,1.01
555,2120047,Ust'-Omchug,0,RU,1603844135,85,61.15,149.63,19.09,1.21
556,5380437,Pacific Grove,1,US,1603844135,13,36.62,-121.92,73.4,5.82
557,3421319,Nuuk,0,GL,1603843945,79,64.18,-51.72,24.01,5.99
558,2460954,Araouane,0,ML,1603844136,14,18.9,-3.53,84.52,3.04
559,687196,Zhovti Vody,0,UA,1603844136,81,48.35,33.5,44.6,6.71
560,2057087,Kupang,18,ID,1603844101,67,-10.17,123.58,85.03,5.91
